parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,mlog10p
1, zrassf2 ,1149,AD_PGS,,0,0.00501394,38298,0.31525006,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90469602,0,0.04349732
1, zccl27 ,188,AD_PGS,,0,0.00485513,39218,-0.31236437,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90531221,0,0.043201622
1, zjun ,777,AD_PGS,,0,0.00503101,38489,0.31228191,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90531221,0,0.043201622
1, zfmnl1 ,554,AD_PGS,,0,0.00502613,38310,0.3121312,7.50E-01,-0.01,0.01,0.05,0.00003418,0,0.90531221,0,0.043201622
1, ztff2 ,1334,AD_PGS,,0,0.0048584,39322,-0.31024206,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.9062914,0,0.042732141
1, zcd200r1 ,210,AD_PGS,,0,0.00497159,39013,-0.30917042,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.9065255,0,0.042619975
1, zdkk4 ,427,AD_PGS,,0,0.00497468,38857,-0.3051924,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.90940613,0,0.041242123
1, ztxnrd1 ,1413,AD_PGS,,0,0.00497179,39231,-0.30426404,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.90950832,0,0.041193324
1, ztshb ,1406,AD_PGS,,0,0.00497878,39218,-0.30272042,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.91017056,0,0.040877216
1, zvwc2 ,1443,AD_PGS,,0,0.00486472,38794,0.29972946,7.60E-01,-0.01,0.01,0.05,0.00003418,0,0.91214963,0,0.039933914
1, zrcor1 ,1153,AD_PGS,,0,0.00503682,38485,-0.29801484,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91296618,0,0.03954531
1, zb4galt1 ,108,AD_PGS,,0,0.00488454,39385,-0.29675111,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91337198,0,0.039352316
1, zosmr ,1012,AD_PGS,,0,0.00480758,39440,-0.29450098,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91403348,0,0.039037896
1, zclul1 ,319,AD_PGS,,0,0.00479997,39153,-0.29426959,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91403348,0,0.039037896
1, zitgb5 ,769,AD_PGS,,0,0.00492636,39336,-0.2935541,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91403348,0,0.039037896
1, zil11 ,699,AD_PGS,,0,0.00503439,38489,-0.29275317,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91403348,0,0.039037896
1, zxpnpep2 ,1458,AD_PGS,,0,0.00490527,39336,-0.28881366,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91557237,0,0.038307322
1, zly6d ,860,AD_PGS,,0,0.00493563,39009,-0.28830596,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91557237,0,0.038307322
1, zanxa10 ,69,AD_PGS,,0,0.00496982,38310,0.28825851,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91557237,0,0.038307322
1, zanxa4 ,72,AD_PGS,,0,0.0049942,39036,0.28778665,7.70E-01,-0.01,0.01,0.05,0.00003418,0,0.91557237,0,0.038307322
1, zcradd ,351,AD_PGS,,0,0.00501097,38855,0.28378735,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91780265,0,0.037250693
1, zpfdn2 ,1044,AD_PGS,,0,0.00505205,38310,0.28319322,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91780265,0,0.037250693
1, zstk24 ,1303,AD_PGS,,0,0.0050444,38310,0.2822752,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91780265,0,0.037250693
1, zadam23 ,18,AD_PGS,,0,0.00493601,39637,0.28199382,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91780265,0,0.037250693
1, zcd93 ,246,AD_PGS,,0,0.00505793,37762,0.28123392,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91780265,0,0.037250693
1, zlbr ,819,AD_PGS,,0,0.00495689,39548,-0.28009524,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91809246,0,0.037113579
1, zclec1a ,302,AD_PGS,,0,0.00497157,38485,0.27860332,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91870133,0,0.036825655
1, zdkk1 ,425,AD_PGS,,0,0.00496122,39548,-0.27767046,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91880491,0,0.036776693
1, zpqbp1 ,1091,AD_PGS,,0,0.00503553,38298,0.27524746,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91957399,0,0.036413321
1, zil13 ,703,AD_PGS,,0,0.00503464,38489,0.27442591,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91957399,0,0.036413321
1, zpecam1 ,1043,AD_PGS,,0,0.0049827,39231,0.27356913,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91957399,0,0.036413321
1, zazu1 ,107,AD_PGS,,0,0.00505113,38033,-0.27354609,7.80E-01,-0.01,0.01,0.05,0.00003418,0,0.91957399,0,0.036413321
1, zwfikkn1 ,1451,AD_PGS,,0,0.00478515,38790,0.27249027,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.91978836,0,0.036312091
1, zpltp ,1068,AD_PGS,,0,0.00485035,39587,0.27068919,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92067351,0,0.035894352
1, zscarf1 ,1192,AD_PGS,,0,0.00494559,39702,-0.2679716,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92238299,0,0.035088715
1, zwfdc12 ,1449,AD_PGS,,0,0.00450282,39473,-0.26707727,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92245079,0,0.035056793
1, zaoc3 ,75,AD_PGS,,0,0.00482316,39384,0.26618417,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92251756,0,0.035025358
1, zgnly ,608,AD_PGS,,0,0.00493253,39231,-0.26496695,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.9228757,0,0.034856789
1, zgfer ,587,AD_PGS,,0,0.00501658,38298,0.26355021,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92341289,0,0.034604067
1, zcd46 ,231,AD_PGS,,0,0.00495939,38996,-0.26199747,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92407177,0,0.034294297
1, zmgll ,904,AD_PGS,,0,0.00497603,39322,0.26003277,7.90E-01,-0.01,0.01,0.05,0.00003418,0,0.92463793,0,0.034028295
1, zakt1s1 ,46,AD_PGS,,0,0.0050374,38310,-0.25914949,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.92463793,0,0.034028295
1, zpmvk ,1074,AD_PGS,,0,0.00503532,38249,0.25890897,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.92463793,0,0.034028295
1, zctrb1 ,375,AD_PGS,,0,0.00497073,39231,0.25680468,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.9253112,0,0.033712181
1, zsirt5 ,1244,AD_PGS,,0,0.00505226,38310,0.25651935,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.9253112,0,0.033712181
1, zbgn ,121,AD_PGS,,0,0.00496246,38235,0.25216477,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.92830394,0,0.032309806
1, zctf1 ,374,AD_PGS,,0,0.00503005,38485,0.25153768,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.92830394,0,0.032309806
1, zil19 ,718,AD_PGS,,0,0.00492235,38214,-0.25023107,8.00E-01,-0.01,0.01,0.05,0.00003418,0,0.92873879,0,0.032106415
1, zfap ,515,AD_PGS,,0,0.00493077,39702,0.24076237,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zirag2 ,755,AD_PGS,,0,0.0050301,38485,-0.23998604,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zcrhr1 ,356,AD_PGS,,0,0.00503732,38485,-0.23984721,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zmetap2 ,900,AD_PGS,,0,0.00495978,39474,-0.23935926,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zdapp1 ,404,AD_PGS,,0,0.00498763,39136,0.23928833,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zdlk1 ,429,AD_PGS,,0,0.0048859,39702,-0.23925094,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zcd6 ,237,AD_PGS,,0,0.00483496,39572,0.23900245,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zgrap2 ,620,AD_PGS,,0,0.00498349,39218,0.23874393,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zcd209 ,212,AD_PGS,,0,0.00494081,39325,0.2378817,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zdll1 ,430,AD_PGS,,0,0.00487207,39336,0.23724486,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zlrpap1 ,848,AD_PGS,,0,0.0049484,39548,-0.23711987,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zlypd8 ,868,AD_PGS,,0,0.00499677,38298,-0.23642986,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zdtx3 ,452,AD_PGS,,0,0.00481113,39040,0.23599165,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, zctsv ,385,AD_PGS,,0,0.00482897,39405,-0.23538236,8.10E-01,-0.01,0.01,0.05,0.00003418,0,0.93173319,0,0.030708434
1, znadk ,942,AD_PGS,,0,0.00495065,39218,-0.23144844,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zntf3 ,991,AD_PGS,,0,0.0049668,39136,-0.2307488,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zceacam8 ,271,AD_PGS,,0,0.00487819,38485,0.22909757,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zmmp3 ,917,AD_PGS,,0,0.0038988,39231,-0.22874657,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zca6 ,153,AD_PGS,,0,0.00473782,39108,0.22829709,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zrilp ,1166,AD_PGS,,0,0.00495399,39419,0.227571,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93429294,0,0.029516933
1, zslitrk2 ,1257,AD_PGS,,0,0.00484814,39534,-0.22539347,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zmanf ,872,AD_PGS,,0,0.00497779,39385,-0.22499936,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, znrp2 ,986,AD_PGS,,0,0.00483349,39231,-0.22423259,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zspon1 ,1285,AD_PGS,,0,0.00482639,39259,-0.22372698,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zspp1 ,1287,AD_PGS,,0,0.00487285,39646,-0.22224108,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zrobo2 ,1171,AD_PGS,,0,0.00465133,39548,0.22205416,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zclec5a ,308,AD_PGS,,0,0.00483146,39102,-0.22125597,8.20E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zil12rb1 ,702,AD_PGS,,0,0.00500153,38489,0.22054938,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zccl24 ,185,AD_PGS,,0,0.00493593,39322,-0.21941712,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zapoh ,79,AD_PGS,,0,0.00497533,39231,-0.21836133,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zeno2 ,476,AD_PGS,,0,0.00496521,39548,0.2182078,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93458963,0,0.029379042
1, zndrg1 ,954,AD_PGS,,0,0.00505218,38310,-0.21581305,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zubac1 ,1416,AD_PGS,,0,0.00493816,39040,0.21429174,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zngf ,965,AD_PGS,,0,0.00501149,38914,-0.21287508,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zncln ,951,AD_PGS,,0,0.00503135,38489,0.21271057,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zltbp2 ,855,AD_PGS,,0,0.00457477,39702,0.21154988,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zenah ,473,AD_PGS,,0,0.00501458,38489,-0.2112006,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, znbn ,945,AD_PGS,,0,0.00499817,38489,0.21113855,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zanpep ,68,AD_PGS,,0,0.00498122,39319,-0.21110794,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zkyat1 ,804,AD_PGS,,0,0.00498952,39156,-0.21072538,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93468497,0,0.029334741
1, zcdkn2d ,263,AD_PGS,,0,0.00498827,39040,0.2087106,8.30E-01,-0.01,0.01,0.05,0.00003418,0,0.93481645,0,0.029273654
1, zpnliprp2 ,1075,AD_PGS,,0,0.00498704,39204,0.20793058,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93481645,0,0.029273654
1, zcep164 ,274,AD_PGS,,0,0.00503322,38489,0.20744884,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93481645,0,0.029273654
1, ztbc1d5 ,1323,AD_PGS,,0,0.0049818,39136,0.20661661,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93481645,0,0.029273654
1, zcarhsp1 ,162,AD_PGS,,0,0.00499003,38310,-0.20648303,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93481645,0,0.029273654
1, zil24 ,731,AD_PGS,,0,0.00503424,38489,0.20257952,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.9372994,0,0.028121661
1, zcdh6 ,258,AD_PGS,,0,0.00492745,39218,-0.2014185,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.9372994,0,0.028121661
1, zigf1r ,683,AD_PGS,,0,0.00492897,39040,0.20118073,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.9372994,0,0.028121661
1, zcntn4 ,327,AD_PGS,,0,0.00488904,39231,-0.19868759,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93875814,0,0.027446284
1, zedil3 ,460,AD_PGS,,0,0.0049675,38485,-0.1963372,8.40E-01,-0.01,0.01,0.05,0.00003418,0,0.93994417,0,0.026897941
1, zcxcl12 ,392,AD_PGS,,0,0.00500726,38489,0.19463721,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.93994417,0,0.026897941
1, zddr1 ,417,AD_PGS,,0,0.00491057,39548,-0.19458626,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.93994417,0,0.026897941
1, zcdc37 ,250,AD_PGS,,0,0.00497609,39336,0.19404392,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.93994417,0,0.026897941
1, zca9 ,154,AD_PGS,,0,0.00492683,39534,-0.18907735,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.94354971,0,0.025235215
1, zada ,14,AD_PGS,,0,0.00494945,39637,0.18803474,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.94374079,0,0.025147274
1, zstx4 ,1306,AD_PGS,,0,0.00498126,39040,-0.18688473,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.94402512,0,0.025016449
1, zgfra3 ,591,AD_PGS,,0,0.00488525,38808,0.18466924,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.94523471,0,0.024460339
1, ztgfa ,1339,AD_PGS,,0,0.00494665,39136,0.18336109,8.50E-01,-0.01,0.01,0.05,0.00003418,0,0.94565537,0,0.024267107
1, zslit2 ,1256,AD_PGS,,0,0.00505193,38310,0.18149375,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.946561,0,0.023851393
1, zhars1 ,636,AD_PGS,,0,0.00498499,39231,0.17727929,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.9492659,0,0.02261212
1, zntrk2 ,994,AD_PGS,,0,0.00491266,39218,0.17672572,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.9492659,0,0.02261212
1, zpdcd1lg2 ,1031,AD_PGS,,0,0.00496804,39040,-0.17576928,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.949379,0,0.022560379
1, zeif4ebp1 ,469,AD_PGS,,0,0.0049467,39218,0.1712976,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.95148483,0,0.021598131
1, ztp53inp1 ,1394,AD_PGS,,0,0.00502927,38485,-0.17099108,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.95148483,0,0.021598131
1, zgrk5 ,621,AD_PGS,,0,0.00503163,38485,-0.17046766,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.95148483,0,0.021598131
1, zglt8d2 ,605,AD_PGS,,0,0.00505101,38310,-0.17003157,8.60E-01,-0.01,0.01,0.05,0.00003418,0,0.95148483,0,0.021598131
1, zpdcd5 ,1032,AD_PGS,,0,0.00493795,39548,-0.16789021,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95256809,0,0.021103971
1, zcpb1 ,343,AD_PGS,,0,0.00493496,39702,-0.16712417,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95256809,0,0.021103971
1, zambp ,53,AD_PGS,,0,0.00482613,39479,-0.16626874,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95259225,0,0.021092956
1, zslc16a1 ,1252,AD_PGS,,0,0.00503021,38310,-0.16359139,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95369735,0,0.020589424
1, zcxcl6 ,399,AD_PGS,,0,0.00496235,39637,0.16305305,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95369735,0,0.020589424
1, znell1 ,959,AD_PGS,,0,0.00495865,39336,0.16250521,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95369735,0,0.020589424
1, zhspa1a ,661,AD_PGS,,0,0.00497607,39325,-0.15797262,8.70E-01,-0.01,0.01,0.05,0.00003418,0,0.95689084,0,0.019137603
1, zthbd ,1345,AD_PGS,,0,0.00487993,39218,0.15588851,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95797164,0,0.018647348
1, ztp53 ,1393,AD_PGS,,0,0.0050381,38298,-0.15382014,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95903787,0,0.018164243
1, zfkbp7 ,547,AD_PGS,,0,0.00505386,38251,-0.15183477,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95990656,0,0.01777104
1, zentpd2 ,480,AD_PGS,,0,0.0050401,38298,0.15027376,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95990656,0,0.01777104
1, zeif5a ,471,AD_PGS,,0,0.00503475,38489,0.14949484,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95990656,0,0.01777104
1, zgalnt7 ,577,AD_PGS,,0,0.004944,39040,0.14948475,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.95990656,0,0.01777104
1, zmpi ,924,AD_PGS,,0,0.00498257,39040,0.14807268,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.96040526,0,0.01754547
1, zvstm2l ,1439,AD_PGS,,0,0.00503675,38485,0.14625911,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.96124822,0,0.017164451
1, zmfap3 ,901,AD_PGS,,0,0.00503805,38485,-0.14505782,8.80E-01,-0.01,0.01,0.05,0.00003418,0,0.96156488,0,0.017021407
1, zserpinb9 ,1219,AD_PGS,,0,0.00500857,38914,-0.14370868,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96200805,0,0.016821294
1, zentpd6 ,482,AD_PGS,,0,0.0050217,38485,-0.14228151,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96251768,0,0.016591284
1, zdefa1_defa1b ,420,AD_PGS,,0,0.00499888,38442,0.14004063,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96310696,0,0.016325479
1, zpsip1 ,1113,AD_PGS,,0,0.00496505,39136,0.13992753,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96310696,0,0.016325479
1, zpth1r ,1123,AD_PGS,,0,0.00497817,39136,-0.13898926,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96319692,0,0.016284915
1, zcd84 ,244,AD_PGS,,0,0.0049732,39136,0.13633505,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96475449,0,0.015583192
1, znudc ,998,AD_PGS,,0,0.00495772,39637,0.13337194,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96557106,0,0.015215759
1, zppp3r1 ,1089,AD_PGS,,0,0.00498656,38914,-0.13324706,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96557106,0,0.015215759
1, ztpmt ,1395,AD_PGS,,0,0.00503434,38298,0.13287654,8.90E-01,-0.01,0.01,0.05,0.00003418,0,0.96557106,0,0.015215759
1, zb4gat1 ,109,AD_PGS,,0,0.00482108,39231,-0.1317512,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96581926,0,0.015104138
1, zpik3ap1 ,1051,AD_PGS,,0,0.00498281,39136,0.13004681,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zahcy ,39,AD_PGS,,0,0.00498005,39218,-0.12888518,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zcd1c ,208,AD_PGS,,0,0.00486544,39336,-0.12717828,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zkrt14 ,800,AD_PGS,,0,0.00512583,37100,-0.126839,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zfgr ,541,AD_PGS,,0,0.0050238,38310,-0.12610909,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zirak4 ,757,AD_PGS,,0,0.00498495,39136,0.12521442,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zmsln ,928,AD_PGS,,0,0.00491382,38978,0.12519222,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, zcga ,284,AD_PGS,,0,0.0029721,39231,-0.12500751,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96587844,0,0.015077528
1, ztppp3 ,1397,AD_PGS,,0,0.00504853,38310,0.12264763,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96717352,0,0.014495602
1, zreg3a ,1156,AD_PGS,,0,0.00483493,39702,0.12078327,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96804687,0,0.014103615
1, zselp ,1205,AD_PGS,,0,0.00496222,39384,-0.11987752,9.00E-01,-0.01,0.01,0.05,0.00003418,0,0.96810658,0,0.014076828
1, ztnfrsf21 ,1379,AD_PGS,,0,0.00488609,39548,-0.11903629,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.9681116,0,0.014074576
1, zpam ,1020,AD_PGS,,0,0.00494155,39516,-0.11745293,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.96848069,0,0.013909034
1, zspock1 ,1284,AD_PGS,,0,0.00498216,38914,0.11692978,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.96848069,0,0.013909034
1, zstx6 ,1307,AD_PGS,,0,0.00503641,38298,0.1151635,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.96926805,0,0.013556103
1, zifngr1 ,679,AD_PGS,,0,0.00493208,39385,-0.11390374,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.96962637,0,0.013395582
1, zlayn ,817,AD_PGS,,0,0.0048109,38855,-0.1081202,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.97341168,0,0.011703447
1, zfxn ,570,AD_PGS,,0,0.00496294,39534,0.10762199,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.97341168,0,0.011703447
1, znos1 ,972,AD_PGS,,0,0.00478867,38310,-0.1068916,9.10E-01,-0.01,0.01,0.05,0.00003418,0,0.97341168,0,0.011703447
1, ztxndc5 ,1412,AD_PGS,,0,0.00495829,39548,0.10540587,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.97341168,0,0.011703447
1, zcnst ,323,AD_PGS,,0,0.00498696,39218,-0.1052332,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.97341168,0,0.011703447
1, zf2r ,502,AD_PGS,,0,0.00498011,39322,0.1030929,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.97450851,0,0.011214364
1, zbid ,122,AD_PGS,,0,0.00498146,39136,-0.09810119,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.9775047,0,0.009881146
1, zmyoc ,938,AD_PGS,,0,0.00493064,39231,0.09785469,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.9775047,0,0.009881146
1, zrasa1 ,1148,AD_PGS,,0,0.00505239,38310,0.09592111,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.97804162,0,0.009642664
1, ztnfaip8 ,1366,AD_PGS,,0,0.00503231,38489,-0.0951128,9.20E-01,-0.01,0.01,0.05,0.00003418,0,0.97804162,0,0.009642664
1, zcd63 ,238,AD_PGS,,0,0.00499483,38853,0.09397727,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.97804162,0,0.009642664
1, zcert ,278,AD_PGS,,0,0.00504431,38310,-0.09341073,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.97804162,0,0.009642664
1, zstk4 ,1304,AD_PGS,,0,0.00498786,39218,0.09300857,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.97804162,0,0.009642664
1, zgga1 ,592,AD_PGS,,0,0.00503944,38310,-0.0906501,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.97931394,0,0.009078064
1, zdsc2 ,448,AD_PGS,,0,0.00487847,38797,-0.08933949,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.97970641,0,0.00890405
1, zpadi2 ,1015,AD_PGS,,0,0.00502305,38489,0.08707986,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.98089353,0,0.00837813
1, zsod2 ,1271,AD_PGS,,0,0.00490519,39231,0.08591538,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.98116229,0,0.008259152
1, zil1a ,719,AD_PGS,,0,0.00503565,38489,0.08479141,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.98139688,0,0.008155327
1, zthpo ,1349,AD_PGS,,0,0.00499633,38485,0.08320877,9.30E-01,-0.01,0.01,0.05,0.00003418,0,0.98195929,0,0.007906517
